time,krot,vkco,svav,vsmo,nomp,grnt,nsvz,gltr,cntlp,abio,elfv,msng,rasp,ogkb,slav,data,nknc,svcb,wush,aptk,mtss,etln,prmd,lsrg,rolo,mrkv,dvec,afks,sgzh,tgka,enpg,klsb,aqua,rosn,leas,gmkn,lkoh,klvz,lent,nvtk,kzosp,tgkj,mstt,mrks,magn,geco,sofl,tatnp,flot,mgtsp,kzos,udmn,trnfp,lnzl,moex,tgkb,nkhp,eutr,fixp,qiwi,nmtp,amez,unkl,orup,irao,ttlk,rtkm,sftl,mtlr,vseh,mrkz,chmf,prfn,lsngp,hhru,unac,sfin,deli,nompp,rual,vrsb,obne,kzizp,vtbr,rbcm,t,ozon,chmk,alrs,mgnt,mgkl
2024-08-15 00:00:00+00:00,2272.0,418.0,821.0,29420.0,229.99,0.995,429.0,615.2,9.2,85.42,0.5854,2.606,266.6,0.4348,69.6,,93.3,14.37,252.0,11.62,223.6,77.5,407.0,715.6,0.853,0.626,3.54,20.247,2.21,0.7534,366.8,27.7,764.0,498.45,850.7,126.2,6418.0,6.74,1130.0,1044.8,24.41,77.2,176.8,0.662,50.195,33.71,159.32,617.2,105.1,1170.0,98.8,34243.38,1418.5,13820.0,225.18,0.11265,840.0,117.55,220.0,272.2,8.98,150.0,5470.0,2.55,3.889,0.8235,85.78,,153.8,177.2,0.81,1405.0,5.416,224.95,,0.784,1525.0,272.4,178.63,34.68,584.5,1210.0,299.99,100.69,17.9,2602.6,3620.0,7265.0,59.8,5594.5,2.545
2024-08-16 00:00:00+00:00,2260.0,413.6,827.0,29600.0,229.9,0.969,423.0,599.85,9.26,89.0,0.585,2.6085,262.0,0.4319,66.0,,90.15,14.26,247.1,12.6,223.55,74.96,415.0,714.0,0.863,0.615,2.976,20.4,2.189,0.7472,367.0,28.47,765.0,496.55,846.7,127.8,6360.0,6.76,1113.0,1036.6,23.44,74.98,177.9,0.6275,50.9,35.72,154.86,611.1,103.51,1130.0,99.4,34399.99,1390.0,14020.0,224.73,0.1129,910.0,116.7,214.3,255.8,8.815,164.7,5800.0,2.4,3.87,0.815,85.69,,151.2,178.6,0.7915,1390.0,5.946,226.5,,0.763,1401.8,271.55,176.98,34.47,570.0,1189.0,293.43,99.67,17.5,2597.0,3539.0,7160.0,59.1,5525.0,2.527
2024-08-19 00:00:00+00:00,2233.0,407.6,814.0,29520.0,229.99,0.969,418.5,592.45,9.1,85.44,0.5854,2.6245,261.45,0.431,64.0,,90.35,14.165,242.7,12.3,219.65,74.1,403.65,716.8,0.858,0.608,2.899,20.4,2.135,0.741,364.35,28.86,757.5,493.5,858.2,127.32,6284.0,6.12,1100.0,1025.0,23.47,74.5,177.0,0.619,49.84,34.73,152.6,606.0,102.73,1072.0,99.6,,1387.0,14290.0,222.95,0.10975,936.0,117.65,212.8,264.0,8.71,180.0,5700.0,2.45,3.8495,0.809,85.42,,149.72,178.95,0.7945,1382.2,6.486,221.35,,0.7585,1336.8,272.0,175.0,34.205,542.5,1210.0,289.99,99.0,16.9,2615.6,3470.0,7055.0,58.28,5435.0,2.5265
2024-08-20 00:00:00+00:00,2225.0,407.8,796.0,29020.0,222.97,0.912,427.0,577.2,9.52,84.68,0.5896,2.619,264.7,0.4263,64.2,,90.4,14.35,235.3,11.718,217.15,73.34,400.5,710.0,0.842,0.6155,2.829,19.484,2.88,0.7342,359.95,27.5,746.0,488.95,844.0,126.2,6248.0,5.948,1092.0,1031.8,23.18,73.93,176.85,0.62,48.44,33.99,152.4,599.1,102.29,1068.0,95.4,,1373.0,13900.0,215.27,0.11235,920.0,115.5,212.4,252.6,8.72,153.65,5490.0,2.43,3.888,0.795,82.8,,143.41,165.25,0.7695,1356.0,6.332,218.5,,0.7415,1318.4,264.45,170.57,34.55,533.5,1156.99,276.6,100.49,17.11,2680.0,3438.0,6890.0,57.2,5313.0,2.5095
2024-08-21 00:00:00+00:00,2265.0,397.6,787.0,28680.0,222.48,0.919,422.5,577.1,9.1,82.46,0.591,2.6455,264.2,0.4156,59.0,,91.0,14.2,231.0,11.612,213.95,73.6,401.0,708.8,0.8324,0.6145,2.832,19.2,2.55,0.756,358.25,26.94,753.0,485.35,816.2,124.9,6325.0,5.838,1078.0,1008.0,22.94,73.78,179.45,0.618,47.175,34.83,150.48,604.0,101.83,1044.0,95.5,,1345.5,13870.0,212.45,0.11045,917.5,117.6,210.0,242.0,8.68,168.85,5440.0,2.29,3.92,0.799,82.5,,138.87,159.25,0.763,1343.8,6.666,212.0,,0.7375,1299.0,252.85,168.6,34.7,539.5,1139.99,275.0,100.34,16.9,2652.0,3429.0,7070.0,55.99,5285.0,2.517
2024-08-22 00:00:00+00:00,2245.0,387.6,790.0,28520.0,222.48,0.917,412.0,577.95,9.4,81.74,0.5882,2.639,267.9,0.4111,61.69,,90.6,14.115,231.2,11.33,207.4,73.66,394.45,704.2,0.8082,0.6145,2.748,19.19,2.29,0.758,357.0,25.79,719.0,482.5,791.7,122.28,6538.5,5.738,1080.0,997.8,23.95,74.0,178.4,0.595,46.91,34.84,151.84,606.0,101.77,1060.0,96.2,33999.99,1344.5,13800.0,213.49,0.10985,855.5,119.2,209.2,256.8,8.65,185.55,5350.0,1.995,3.9085,0.796,82.66,,136.98,164.95,0.7665,1328.0,6.45,212.3,,0.7305,1284.6,242.5,170.58,34.195,526.0,1116.0,270.0,100.67,16.97,2644.6,3488.5,7065.0,55.6,5244.0,2.5095
2024-08-23 00:00:00+00:00,2166.0,379.0,741.0,27940.0,217.3,0.887,390.0,552.0,8.78,80.44,0.5782,2.4925,267.9,0.3882,64.28,,90.9,13.94,222.77,10.998,200.5,73.82,378.5,674.8,0.7898,0.602,2.767,18.37,1.897,0.7306,343.4,25.27,703.5,479.25,760.3,119.6,6472.0,5.388,1076.0,954.8,22.76,73.0,163.95,0.5715,45.66,33.31,148.3,603.0,99.77,1126.0,95.0,33949.99,1320.0,13490.0,210.99,0.1024,804.5,114.9,199.0,214.8,8.405,175.0,5250.0,1.953,3.8095,0.78,79.98,,121.2,163.0,0.731,1298.0,5.696,207.5,,0.694,1221.0,239.2,164.85,33.25,514.0,1201.0,268.95,97.73,16.5,2589.0,3370.0,6710.0,54.43,5094.5,2.506
2024-08-26 00:00:00+00:00,2200.0,387.4,764.0,27780.0,219.73,0.879,394.5,573.95,8.92,82.46,0.581,2.4945,271.25,0.378,63.0,,89.8,14.24,234.71,11.14,201.95,73.44,375.6,696.8,0.782,0.609,2.909,19.9,1.95,0.7178,343.4,26.5,739.0,490.15,749.2,118.48,6677.0,5.444,1100.0,1019.0,22.5,71.0,159.8,0.61,45.39,32.39,150.14,611.4,98.42,1080.0,93.8,33848.33,1358.0,13430.0,217.38,0.1009,852.0,116.0,197.7,211.0,8.695,170.0,5280.0,1.95,3.84,0.799,81.51,,123.98,167.5,0.742,1319.0,5.51,212.8,,0.71,1315.0,244.45,168.86,34.27,519.0,,272.89,99.3,16.48,2596.6,3450.0,7070.0,55.0,5150.0,2.524
2024-08-27 00:00:00+00:00,2154.0,380.0,780.0,27740.0,219.0,0.864,395.5,572.55,9.2,82.0,0.583,2.48,269.9,0.3786,65.0,,88.1,13.78,227.64,11.4,202.55,73.62,375.4,680.0,0.7794,0.601,2.85,18.695,1.823,0.7218,340.25,26.1,710.0,491.45,719.3,118.44,6680.0,5.448,1083.5,1017.2,22.2,70.89,162.95,0.591,45.65,32.15,148.98,612.9,98.48,1038.0,92.4,34500.0,1347.0,13390.0,215.45,0.1,834.5,114.6,197.0,221.6,8.515,162.9,5190.0,1.94,3.859,0.7845,81.35,,113.87,170.0,0.73,1349.2,6.54,206.0,,0.6975,1300.0,243.0,167.86,33.6,521.0,1144.5,280.0,99.83,16.49,2589.6,3396.0,6700.0,56.13,5206.5,2.5195
2024-08-28 00:00:00+00:00,2097.0,370.6,746.0,26980.0,218.79,0.991,389.5,548.0,8.84,83.64,0.5766,2.4685,268.0,0.3644,70.0,,87.5,13.735,210.65,10.9,198.4,73.3,369.35,690.0,0.743,0.597,2.797,17.116,1.75,0.745,332.55,25.8,696.5,479.15,703.9,113.34,6522.5,5.364,1074.0,983.8,21.78,68.0,158.65,0.5765,44.575,30.76,152.72,609.4,96.19,1020.0,92.1,33899.99,1318.5,13110.0,210.4,0.9585,807.0,116.5,186.5,210.0,8.36,157.45,5140.0,1.9,3.768,0.7745,80.28,,106.3,168.65,0.699,1276.6,6.652,200.95,,0.6705,1268.4,242.7,166.57,33.345,507.0,1139.96,269.99,97.32,16.27,2548.6,3299.0,7525.0,52.0,5006.0,2.519
2024-08-29 00:00:00+00:00,2067.0,366.6,740.5,27380.0,215.79,0.925,394.5,546.95,8.7,82.76,0.5794,2.455,273.0,0.3675,63.0,,92.5,13.63,208.78,10.6,199.35,73.6,385.0,680.0,0.7398,0.602,2.697,16.888,1.306,0.7344,346.0,26.3,697.5,484.0,702.4,113.2,6411.0,5.14,1072.0,1004.8,21.24,68.9,156.5,0.5855,44.86,30.59,151.88,604.9,96.59,1020.0,92.4,31800.0,1303.0,13190.0,210.12,0.9205,822.0,114.7,186.2,200.6,8.5,152.85,5250.0,1.899,3.781,0.7675,79.89,,110.42,167.35,0.696,1288.8,6.98,197.75,,0.666,1252.6,238.35,164.54,33.735,493.0,1124.0,266.99,97.6,16.19,2545.0,3215.0,6995.0,52.48,5101.0,2.5035
2024-08-30 00:00:00+00:00,2042.0,365.4,723.5,27180.0,215.4,0.92,361.0,496.15,8.68,79.68,0.5774,2.3835,271.7,0.359,70.0,,89.35,13.475,208.0,10.628,198.55,71.48,368.0,672.8,0.7198,0.605,2.683,16.44,1.177,0.72,345.0,25.58,676.0,489.2,686.9,112.6,6334.0,4.982,1045.0,1001.4,21.11,68.97,151.0,0.5655,44.735,31.19,149.58,599.8,96.0,1012.0,91.9,34599.86,1292.5,12950.0,209.8,0.8935,799.0,119.0,184.7,193.8,8.245,142.4,5040.0,1.882,3.774,0.7505,79.28,,110.0,166.35,0.672,1278.8,5.66,193.6,,0.6495,1218.0,236.5,158.93,32.775,502.5,1198.99,269.98,96.32,15.6,2515.0,3195.5,6740.0,51.9,5054.5,2.5025
2024-09-02 00:00:00+00:00,1946.0,346.0,693.0,26920.0,217.79,0.927,336.0,477.55,8.48,77.58,0.5644,2.2635,270.0,0.353,65.12,,87.1,12.99,201.19,10.406,191.7,68.26,371.55,646.6,0.6764,0.5865,2.537,16.51,1.186,0.6938,332.5,23.82,619.0,474.8,647.9,109.86,6205.0,4.69,1017.5,981.4,20.68,69.0,140.4,0.5685,43.35,28.21,147.8,587.0,90.19,974.0,89.2,32999.97,1271.5,12650.0,201.46,0.8115,763.0,109.5,174.7,192.0,8.6,150.5,4940.0,1.88,3.6935,0.7355,76.76,,110.93,152.0,0.6265,1234.8,5.812,188.4,,0.615,1158.0,220.9,155.98,31.44,492.5,1069.0,271.97,91.6,14.895,2390.0,2981.0,6640.0,49.23,4685.0,2.492
2024-09-03 00:00:00+00:00,1849.0,334.8,683.5,25240.0,200.0,0.794,318.0,441.0,7.96,72.84,0.5476,2.235,278.0,0.3292,60.2,,85.5,13.19,191.99,10.0,193.2,66.88,369.75,626.4,0.6386,0.59,2.59,15.6,1.196,0.685,326.9,23.99,592.0,471.7,680.0,107.5,6246.5,4.45,1026.5,976.0,20.22,62.5,140.0,0.538,41.955,27.73,143.0,572.1,88.41,960.0,84.9,31999.99,1260.0,12180.0,196.0,0.7605,744.5,110.0,195.6,162.8,8.35,165.0,4540.0,1.9,3.659,0.696,72.38,,116.25,147.75,0.5765,1214.0,5.924,187.9,,0.5975,1139.2,208.65,138.99,31.245,463.5,1048.0,276.98,89.6,14.195,2330.0,2962.0,6490.0,48.86,4685.5,2.547
2024-09-04 00:00:00+00:00,1835.0,351.0,705.5,25500.0,200.0,0.819,329.5,474.5,7.94,74.24,0.5574,2.298,281.9,0.3445,60.0,,84.95,13.5,197.6,10.64,193.5,65.92,355.5,619.8,0.6466,0.5825,2.59,15.912,1.369,0.709,318.95,23.29,618.0,483.55,686.9,107.0,6297.0,4.6,1047.0,972.0,20.16,63.35,139.9,0.53,42.42,27.68,143.98,576.3,91.81,940.0,87.5,31999.97,1284.0,11240.0,201.18,0.768,734.0,109.45,195.5,162.0,8.57,167.8,4590.0,1.9,3.699,0.7075,72.67,,115.0,142.9,0.5725,1239.6,5.668,192.9,,0.68,1229.8,220.0,142.74,31.315,463.5,1050.38,274.98,89.38,14.685,2329.0,3139.0,6120.0,49.65,4715.5,2.55
2024-09-05 00:00:00+00:00,1961.0,354.4,715.5,26140.0,200.0,0.82,344.0,504.9,8.4,76.94,0.558,2.279,294.25,0.363,64.9,,86.95,13.815,208.0,10.244,199.7,68.8,363.8,650.0,0.68,0.6115,2.6,16.833,1.694,0.7148,320.7,24.75,646.5,486.75,693.0,107.28,6360.0,4.67,1099.0,976.0,20.93,63.86,144.95,0.569,43.775,28.77,145.0,584.9,92.75,996.0,88.0,34179.21,1327.0,11770.0,202.69,0.8795,752.0,110.95,199.4,167.0,8.495,159.0,4610.0,1.937,3.6945,0.719,74.96,,119.33,148.1,0.5995,1294.8,5.538,203.65,,0.7,1221.0,252.35,149.47,31.38,470.0,1086.0,275.0,90.8,14.87,2365.0,3257.0,6085.0,50.25,4856.0,2.4665
2024-09-06 00:00:00+00:00,1905.0,349.8,695.0,25500.0,211.0,0.829,327.0,491.45,8.12,74.24,0.5522,2.2655,285.4,0.36,57.3,,86.0,13.45,201.88,10.3,196.6,67.54,420.0,646.0,0.645,0.6095,2.6,16.349,1.73,0.6932,321.0,24.46,633.0,484.75,689.7,107.16,6357.0,4.7,1093.0,964.8,21.0,63.46,144.8,0.5445,42.64,27.86,142.5,588.4,93.44,980.0,88.3,34700.0,1323.0,11270.0,199.13,0.8725,737.0,109.85,190.9,161.8,8.365,154.75,4510.0,1.9,3.655,0.71,73.98,,114.5,146.25,0.589,1258.4,5.326,196.0,,0.6655,1213.2,241.7,149.8,31.6,475.0,1046.0,274.99,88.15,13.86,2333.0,3170.5,6005.0,50.2,4799.5,2.428
2024-09-09 00:00:00+00:00,1957.0,371.8,712.0,26600.0,212.47,0.8,324.0,482.3,8.18,78.52,0.5648,2.2895,294.7,0.3628,67.22,,86.8,13.85,207.91,10.4,200.0,68.22,416.0,651.0,0.6598,0.6285,2.64,17.359,1.614,0.7046,324.1,24.69,644.5,494.2,720.7,108.9,6525.5,4.82,1092.0,997.8,21.99,66.1,147.85,0.57,43.47,28.99,148.9,605.5,95.4,978.0,89.0,34000.0,1372.0,11440.0,210.0,0.858,775.0,112.55,199.0,161.8,8.75,168.4,5290.0,1.89,3.721,0.72,76.55,,112.27,140.5,0.6455,1315.0,5.798,202.7,,0.699,1308.8,250.9,165.92,31.39,478.0,1083.0,270.0,91.0,14.375,2415.0,3370.0,6430.0,51.28,4919.0,2.4535
2024-09-10 00:00:00+00:00,1929.0,369.6,726.0,26420.0,208.65,0.919,331.0,472.5,8.18,78.8,0.5774,2.3,295.0,0.3738,65.0,,86.8,14.35,207.0,10.346,203.55,68.8,419.0,659.8,0.681,0.631,2.637,17.301,1.58,0.7092,326.65,24.65,653.5,496.25,724.2,108.88,6548.5,4.696,1109.0,1013.8,21.79,65.86,145.9,0.571,43.74,29.92,150.0,607.7,94.95,1000.0,91.9,32999.97,1373.0,11670.0,210.45,0.8875,767.0,113.1,199.6,165.6,8.79,170.8,5810.0,1.89,3.721,0.734,76.88,,111.99,139.55,0.629,1288.0,5.58,202.9,,0.698,1314.6,243.45,152.83,31.815,480.5,1050.1,275.0,91.5,14.565,2444.0,3379.0,6220.0,51.7,5035.0,2.44
2024-09-11 00:00:00+00:00,1933.0,359.2,715.0,26080.0,209.0,0.98,380.0,466.0,8.24,77.42,0.5652,2.265,282.45,0.3601,64.8,,86.75,13.73,201.11,10.9,200.0,67.4,427.0,648.8,0.6662,0.625,2.631,16.812,1.566,0.69,320.4,24.5,645.0,489.5,713.4,106.38,6500.0,4.72,1073.5,990.8,21.42,65.8,143.9,0.559,44.415,29.88,148.64,595.4,94.8,974.0,89.1,32300.14,1351.5,13080.0,207.11,0.842,770.0,111.15,196.8,175.8,8.78,184.9,6350.0,1.9,3.6975,0.725,76.47,,111.74,135.25,0.61,1260.0,5.5,197.15,,0.68,1285.2,234.4,164.99,31.38,471.5,1078.0,272.9,89.48,14.595,2402.0,3278.0,6475.0,50.31,4953.5,2.46
2024-09-12 00:00:00+00:00,1889.0,341.0,711.0,25580.0,200.6,0.946,416.0,478.85,8.2,75.6,0.572,2.206,279.0,0.3473,64.5,,86.3,13.13,195.11,10.246,196.5,65.3,411.5,623.8,0.6622,0.6225,2.592,16.36,1.459,0.6802,313.95,23.89,626.0,489.85,698.7,104.18,6448.0,4.56,1040.0,968.2,20.8,64.25,140.0,0.5435,42.92,29.16,144.1,590.6,91.62,958.0,87.7,32380.1,1337.5,12180.0,205.0,0.847,752.0,109.95,196.5,181.0,8.48,190.0,5540.0,1.899,3.653,0.7155,74.19,,107.77,130.7,0.6075,1212.4,5.48,193.55,,0.69,1265.0,222.85,148.57,30.445,476.0,1028.47,271.94,87.5,14.45,2340.0,3158.0,6025.0,49.15,4843.0,2.3735
2024-09-13 00:00:00+00:00,1876.0,353.4,703.0,25780.0,199.99,0.101,371.5,505.0,7.98,74.56,0.5716,2.2145,280.55,0.3476,64.3,,84.5,13.49,193.95,10.134,196.95,64.98,413.8,629.0,0.649,0.6265,2.595,16.54,1.508,0.6954,312.45,23.46,643.0,498.5,697.9,102.88,6625.0,4.496,1100.0,973.6,20.81,63.95,139.4,0.5595,43.8,29.11,145.4,602.6,92.93,958.0,86.0,32050.0,1369.0,11800.0,209.33,0.842,742.5,109.5,193.3,172.6,8.415,175.0,5650.0,1.897,3.709,0.713,75.93,,108.7,129.0,0.5895,1235.8,5.366,196.0,,0.6795,1295.0,227.95,151.91,30.515,465.0,1033.98,271.89,87.42,13.99,2347.0,3291.5,6020.0,49.85,5018.0,2.378
2024-09-16 00:00:00+00:00,1960.0,362.0,816.5,26180.0,214.48,0.1148,360.0,487.95,8.56,75.96,0.5758,2.29,283.5,0.3578,56.66,,87.8,13.945,203.5,10.444,208.5,66.54,412.1,647.0,0.6824,0.636,2.719,16.9,1.445,0.708,325.4,24.1,653.0,516.5,723.6,106.46,6824.5,4.696,1106.5,988.8,21.69,66.44,142.9,0.5575,44.88,30.32,146.24,620.3,95.95,1000.0,88.6,31972.15,1398.0,11850.0,216.41,0.8595,779.0,114.0,194.8,176.8,8.89,185.3,5500.0,1.935,3.8115,0.7425,78.5,,109.55,124.15,0.612,1269.0,5.55,198.0,,0.7195,1339.0,231.95,165.0,31.315,480.0,1052.0,270.89,89.75,14.86,2432.0,3374.0,6140.0,51.87,5373.5,2.469
2024-09-17 00:00:00+00:00,1965.0,359.2,815.0,26440.0,208.6,0.1147,358.0,486.95,9.12,75.82,0.588,2.317,288.1,0.3685,56.68,,90.8,14.195,203.2,10.6,212.15,67.96,411.15,659.0,0.706,0.6395,2.719,16.889,1.419,0.7266,324.0,24.42,644.0,519.5,727.2,107.0,6860.0,4.762,1155.0,999.2,21.95,66.4,149.0,0.567,46.295,30.9,145.46,632.0,99.72,1064.0,95.0,31111.1,1405.0,11800.0,216.77,0.8785,787.0,119.45,196.5,174.2,9.31,203.55,5410.0,1.945,3.81,0.755,79.9,,112.9,124.85,0.6125,1300.0,5.49,199.85,,0.709,1348.4,239.0,162.6,31.5,500.0,1103.1,276.98,90.39,15.5,2456.6,3425.0,6400.0,53.34,5694.5,2.44
2024-09-18 00:00:00+00:00,1945.0,368.8,800.0,26600.0,212.99,0.1147,350.5,484.1,8.64,77.0,0.587,2.2835,285.9,0.3699,56.45,,89.85,14.195,216.9,10.6,210.4,68.6,406.6,682.0,0.6964,0.66,2.747,16.79,1.406,0.723,324.35,25.21,640.5,519.9,707.8,107.96,6831.0,4.988,1142.5,997.8,21.85,66.5,149.5,0.674,46.295,30.75,143.84,631.2,98.38,1018.0,94.5,31899.98,1395.5,12000.0,215.95,0.885,780.0,121.45,197.1,174.0,9.115,190.4,5430.0,2.0,3.885,0.7565,80.26,,112.57,127.0,0.6545,1294.6,5.462,199.0,,0.746,1330.0,240.0,162.78,31.44,496.0,1099.99,270.0,90.95,14.89,2488.0,3431.0,6250.0,53.33,5757.0,2.48
2024-09-19 00:00:00+00:00,1930.0,363.2,818.0,26420.0,213.99,0.1073,346.5,490.0,8.36,77.4,0.5868,2.248,281.1,0.3614,56.4,,88.7,14.14,217.94,10.59,208.65,68.1,403.9,669.0,0.71,0.6505,2.73,16.495,1.513,0.715,329.6,24.59,626.5,516.2,696.2,111.42,6830.0,4.9,1112.0,1007.8,21.36,68.5,146.0,0.628,45.2,30.35,141.44,626.1,97.36,1008.0,91.4,31350.0,1385.0,11990.0,212.88,0.9055,764.0,133.8,195.9,168.6,8.915,179.9,5260.0,1.998,3.8725,0.7635,79.18,,111.28,142.0,0.6895,1284.8,5.364,197.5,,0.742,1305.0,237.1,159.95,32.36,487.0,1080.0,276.85,89.36,14.685,2489.6,3355.0,6250.0,53.5,5646.0,2.429
2024-09-20 00:00:00+00:00,1918.0,371.0,832.5,27820.0,221.49,0.107,353.5,491.35,8.38,81.86,0.609,2.249,279.4,0.3649,60.92,,90.0,14.2,217.4,11.0,209.75,68.44,405.55,675.6,0.73,0.64,2.786,16.485,1.542,0.7214,334.0,25.16,643.0,528.25,702.9,112.94,6898.0,5.346,1114.0,1015.0,21.56,66.85,148.45,0.604,45.57,31.0,141.6,630.5,98.24,1026.0,90.6,32499.97,1393.0,12410.0,214.99,0.916,783.0,147.85,196.2,172.0,9.5,174.8,5380.0,1.979,3.88,0.7485,80.2,,111.89,139.6,0.69,1319.0,5.42,198.7,,0.757,1359.4,239.7,159.99,32.85,512.0,1155.0,272.0,89.9,14.81,2529.6,3379.0,6285.0,52.98,5959.5,2.432
2024-09-23 00:00:00+00:00,1939.0,376.4,840.0,28680.0,217.49,0.1082,378.0,489.9,8.34,113.34,0.6118,2.292,296.75,0.3773,57.69,,91.35,14.65,217.33,12.65,208.4,70.74,426.5,711.0,0.7494,0.6355,2.783,16.98,1.617,0.745,336.6,24.88,684.0,532.0,733.4,110.76,7000.0,5.2,1141.5,1007.0,21.4,70.0,154.0,0.605,45.94,36.67,141.0,645.7,101.5,1048.0,90.5,31999.93,1425.0,12740.0,219.42,0.915,799.5,153.3,207.5,183.6,9.75,179.4,5380.0,1.979,3.95,0.7445,81.45,,120.2,141.0,0.6785,1340.0,5.494,200.45,,0.7695,1373.0,247.5,166.0,32.68,520.0,1099.98,276.98,92.37,15.8,2585.0,3485.0,6340.0,54.23,5944.5,2.4605
2024-09-24 00:00:00+00:00,2158.0,381.8,831.0,28720.0,217.39,0.1094,374.0,488.55,8.98,115.0,0.6054,2.35,298.0,0.38,61.0,,95.15,14.6,214.9,12.96,210.0,70.8,405.9,714.8,0.745,0.638,2.792,17.385,1.608,0.7442,349.85,25.39,695.0,526.9,720.5,116.0,7050.5,5.19,1137.0,1047.2,22.5,74.0,173.8,0.6045,45.89,38.3,141.88,644.9,101.54,1074.0,91.5,31500.0,1434.0,12640.0,219.33,0.9215,852.0,147.9,206.0,198.0,9.135,174.0,5430.0,1.996,3.9295,0.744,81.7,,121.81,135.1,0.6915,1325.0,5.934,202.75,,0.7755,1380.0,241.25,162.99,34.265,514.0,1093.0,288.75,93.95,15.91,2645.0,3513.0,6470.0,56.9,5902.0,2.46
2024-09-25 00:00:00+00:00,2150.0,381.0,827.0,28240.0,217.98,0.11,370.5,488.9,8.68,112.34,0.62,2.366,306.0,0.3779,62.7,,92.2,14.55,212.25,12.9,210.6,70.4,394.75,700.0,0.7674,0.638,2.961,16.83,1.58,0.7404,354.0,25.85,672.5,524.95,714.2,118.2,6990.0,5.17,1137.0,1048.0,22.12,70.0,206.5,0.6075,45.7,36.84,141.52,646.0,99.5,1080.0,94.2,31799.99,1421.5,12510.0,221.14,0.9075,844.5,148.8,207.4,190.0,9.2,168.95,5810.0,1.995,3.917,0.7745,81.94,,127.25,132.25,0.72,1328.4,6.21,199.7,,0.8275,1357.8,239.65,166.57,34.9,530.0,1190.0,332.59,94.6,15.7,2779.0,3451.0,6545.0,55.99,6021.0,2.472
2024-09-26 00:00:00+00:00,2072.0,368.2,809.0,27000.0,216.97,0.1036,355.0,491.95,8.48,104.86,0.6048,2.48,301.65,0.3652,62.9,,93.1,14.1,206.72,11.6,207.75,69.2,410.0,686.0,0.7352,0.67,2.785,16.317,1.503,0.777,347.85,26.27,657.5,515.95,683.5,116.82,6890.0,5.2,1115.0,1025.0,21.54,69.89,211.55,0.5925,45.39,35.0,139.44,642.7,99.59,1030.0,89.9,31000.2,1395.5,12420.0,216.98,0.9295,801.0,147.75,198.8,184.0,8.87,163.2,5530.0,1.98,3.847,0.7335,80.51,,124.78,131.55,0.7,1294.6,6.0,196.45,,0.778,1335.4,232.95,162.69,34.575,525.0,1089.0,339.98,91.84,15.9,2695.0,3335.0,6365.0,54.99,5810.0,2.44
2024-09-27 00:00:00+00:00,2093.0,364.8,818.0,27720.0,216.78,0.1024,357.5,492.9,8.76,98.44,0.6072,2.4785,304.6,0.3679,60.0,,95.55,14.5,207.76,11.342,208.65,69.24,387.0,687.6,0.7336,0.667,2.868,16.473,1.547,0.7792,351.2,25.69,659.0,514.55,689.5,116.46,6946.0,5.15,1111.0,1035.2,21.57,74.92,189.85,0.588,45.3,34.0,142.34,640.9,99.79,1042.0,90.4,32500.0,1395.0,12220.0,220.0,0.913,821.5,147.0,199.3,187.0,8.94,141.6,5410.0,1.986,3.8535,0.7325,77.43,,123.82,129.8,0.6865,1293.2,5.9,194.6,,0.775,1324.8,230.0,175.2,35.19,520.0,1033.0,330.0,91.5,14.83,2669.6,3391.5,6335.0,55.46,5837.0,2.4485
2024-09-30 00:00:00+00:00,2088.0,370.6,848.0,27860.0,217.49,0.843,369.5,495.0,8.66,103.8,0.606,2.4845,307.95,0.3714,59.66,,94.9,14.18,209.64,11.996,209.55,69.82,389.5,703.4,0.7448,0.662,2.828,16.97,1.633,0.7726,353.0,26.0,672.5,516.2,697.9,117.66,6972.5,5.14,1147.5,1042.4,21.8,72.0,181.9,0.5985,46.36,35.62,142.5,646.9,100.98,1050.0,90.6,32999.98,1411.0,12270.0,222.64,0.9075,839.0,147.9,201.5,193.6,9.5,103.95,5450.0,1.97,3.85,0.739,77.89,,126.74,131.5,0.6865,1315.0,5.97,195.95,,0.7835,1339.8,229.45,162.2,35.485,514.0,1061.0,334.85,91.42,14.8,2685.6,3409.0,6370.0,56.8,5828.5,2.4555
2024-10-01 00:00:00+00:00,2075.0,353.4,841.0,27240.0,218.99,,371.5,495.45,8.62,103.5,0.579,2.53,297.8,0.3562,59.87,114.8,91.65,14.65,204.1,11.77,209.7,68.46,385.0,700.0,0.736,0.639,2.799,16.214,1.559,0.7522,338.8,26.1,662.0,512.85,676.5,113.96,6995.5,5.12,1110.0,1012.8,21.53,71.98,177.4,0.585,45.195,34.48,139.76,644.6,99.99,1024.0,88.7,31600.0,1380.0,12290.0,219.76,0.9125,819.0,146.0,199.9,187.8,8.895,96.6,5380.0,1.982,3.818,0.739,76.37,,121.76,130.0,0.685,1283.0,5.93,196.15,,0.7655,1322.0,224.55,149.0,34.655,505.0,1070.0,320.0,89.8,14.68,2628.0,3312.5,6335.0,54.65,5893.0,2.4315
